day_avg_dwell,day_of_week,lat,long,off,on,route,stop_name,total,trip_avg_dwell,unique_stop_number
6.2,WEEKDAY,40.141645,-82.977509,5,11,102,POLARIS PKWY & LYRA DR,16,0.2,6781
0.4,WEEKDAY,40.141876,-82.985643,1,0,41,POLARIS PKWY & POLARIS M,1,0.1,6783
6.9,WEEKDAY,40.141901,-82.985713,4,14,102,POLARIS PKWY & POLARIS M,19,0.2,6783
7.9,WEEKDAY,40.048256,-82.915891,2,15,9,EASTON WAY & EASTON SQUA,17,0.3,6871
18.7,WEEKDAY,40.048241,-82.915895,4,47,23,EASTON WAY & EASTON SQUA,50,0.3,6871
11.8,WEEKDAY,40.048249,-82.915898,2,27,31,EASTON WAY & EASTON SQUA,29,0.3,6871
7.4,WEEKDAY,40.048247,-82.915868,1,10,32,EASTON WAY & EASTON SQUA,12,0.2,6871
17.7,WEEKDAY,40.048253,-82.915891,4,28,34,EASTON WAY & EASTON SQUA,33,0.3,6871
861.0,WEEKDAY,39.88601,-82.930021,41,53,4,THIMBLEBERRY RD & ALUM C,94,11.0,6924
5.7,WEEKDAY,40.073394,-83.018871,18,5,102,N HIGH ST & MEADOWLARK L,23,0.2,1227
3.3,WEEKDAY,40.077075,-83.018681,10,2,102,N HIGH ST & E SELBY BLVD,12,0.1,1229
1.6,WEEKDAY,40.080411,-83.018509,3,1,102,N HIGH ST & E SOUTHINGTO,4,0.0,1230
4.4,WEEKDAY,40.086918,-83.018246,1,8,102,HIGH ST & NEW ENGLAND AV,9,0.1,1256
2.3,WEEKDAY,40.084578,-83.018394,1,5,102,N HIGH ST & W SOUTH ST,6,0.1,1257
2.1,WEEKDAY,40.080348,-83.018621,1,3,102,N HIGH ST & W SOUTHINGTO,4,0.1,1259
3.4,WEEKDAY,40.076811,-83.018802,1,9,102,N HIGH ST & W SELBY BLVD,10,0.1,1260
12.8,WEEKDAY,40.073314,-83.018989,5,28,102,N HIGH ST & BROADMEADOWS,34,0.4,1262
1.0,WEEKDAY,39.960579,-83.000273,4,0,44,S HIGH ST & W STATE ST,4,0.5,1251
3.4,WEEKDAY,39.960485,-83.000198,9,0,45,S HIGH ST & W STATE ST,10,0.4,1251
1.7,WEEKDAY,39.960485,-83.000192,5,0,46,S HIGH ST & W STATE ST,5,0.8,1251
36.4,WEEKDAY,39.960479,-83.00018,55,9,101,S HIGH ST & W STATE ST,64,0.4,1251
14.3,WEEKDAY,39.960467,-83.000228,30,2,102,S HIGH ST & W STATE ST,32,0.4,1251
2.3,WEEKDAY,40.084195,-83.018311,6,1,102,HIGH ST & E SOUTH ST,6,0.1,1232
3.6,WEEKDAY,40.08658,-83.018176,7,1,102,HIGH ST & NEW ENGLAND AV,8,0.1,1233
5.8,WEEKDAY,40.088579,-83.018053,7,1,102,N HIGH ST & STATE ROUTE,7,0.2,1234
5.0,WEEKDAY,40.090789,-83.01792,13,2,102,HIGH ST & STAFFORD AVE,15,0.1,1235
5.3,WEEKDAY,40.092819,-83.017792,11,3,102,HIGH ST & E NORTH ST,15,0.1,1236
3.2,WEEKDAY,40.058741,-83.019758,0,8,2,N HIGH ST & W BEECHWOLD,9,0.0,1270
0.2,WEEKDAY,40.058729,-83.019768,0,0,33,N HIGH ST & W BEECHWOLD,0,0.0,1270
9.4,WEEKDAY,40.056097,-83.019907,4,14,2,N HIGH ST & SHEFFIELD RD,17,0.1,1271
4.9,WEEKDAY,40.05608,-83.019924,1,2,33,N HIGH ST & SHEFFIELD RD,4,0.1,1271
42.1,WEEKDAY,40.051658,-83.020164,6,59,2,N HIGH ST & W HENDERSON,66,0.6,1273
94.9,WEEKDAY,39.96047,-83.000327,125,121,121,S HIGH ST & W STATE ST,246,0.6,1251
3.0,WEEKDAY,40.095454,-83.017721,1,5,102,N HIGH ST & WORTHINGTON,6,0.1,1252
5.4,WEEKDAY,40.092662,-83.017918,3,18,102,N HIGH ST & W NORTH ST,21,0.2,1253
4.0,WEEKDAY,40.091168,-83.01801,2,6,102,HIGH ST & STAFFORD AVE,8,0.1,1254
5.0,WEEKDAY,40.089152,-83.018128,2,5,102,N HIGH ST & STATE ROUTE,7,0.1,1255
0.1,WEEKDAY,40.131571,-83.070491,0,0,74,SMOKY ROW RD & HAMROCK D,0,0.0,5135
5.3,WEEKDAY,39.987623,-83.018621,8,5,5,W 5TH AVE & PERRY ST,13,0.1,1523
1.5,WEEKDAY,39.987728,-83.021184,3,1,5,W 5TH AVE & TISDALE,3,0.0,1524
22.8,WEEKDAY,39.987941,-83.026435,39,10,5,W 5TH AVE & OLENTANGY RI,49,0.3,1525
33.6,WEEKDAY,39.988016,-83.02659,18,7,22,W 5TH AVE & OLENTANGY RI,25,0.9,1525
0.2,WEEKDAY,40.061952,-83.008039,0,0,11,MORSE RD & SHARON AVE,0,0.0,1472
1.6,WEEKDAY,40.061952,-83.008001,3,1,34,MORSE RD & SHARON AVE,4,0.0,1472
20.7,WEEKDAY,40.015111,-83.000946,11,27,4,E HUDSON ST & SUMMIT ST,37,0.4,1497
13.2,WEEKDAY,40.015122,-83.000899,24,13,31,E HUDSON ST & SUMMIT ST,37,0.4,1497
10.1,WEEKDAY,40.010911,-83.000398,4,23,4,SUMMIT ST & E MAYNARD AV,28,0.2,1499
9.6,WEEKDAY,40.007938,-83.000607,4,20,4,SUMMIT ST & ALDEN AVE,23,0.2,1501
5.6,WEEKDAY,40.00542,-83.00078,5,10,4,SUMMIT ST & E LANE AVE,15,0.1,1502
0.0,WEEKDAY,39.991132,-83.060239,0,0,13,ARLINGTON AVE & W CHELSE,0,0.0,1540
0.0,WEEKDAY,39.993054,-83.060378,0,0,13,ARLINGTON AVE & CAMBRIDG,0,0.0,1541
0.5,WEEKDAY,39.996427,-83.060648,1,0,13,ARLINGTON AVE & EDGEMONT,1,0.2,1543
0.3,WEEKDAY,39.998958,-83.061685,1,0,13,ARLINGTON AVE & N MALLWA,1,0.1,1544
56.0,WEEKDAY,39.956248,-82.998426,156,15,101,E MAIN ST & S HIGH ST,171,0.7,1644
7.3,WEEKDAY,39.956691,-82.994634,18,14,2,E MAIN ST & S 4TH ST,32,0.1,1645
6.5,WEEKDAY,40.02756,-82.981007,8,4,8,MCGUFFEY RD & WELDON AVE,12,0.1,1738
0.9,WEEKDAY,40.027546,-82.981029,1,2,11,MCGUFFEY RD & WELDON AVE,2,0.0,1738
2.2,WEEKDAY,40.030151,-82.980726,3,2,8,MCGUFFEY RD & E NORTH BR,5,0.0,1739
0.3,WEEKDAY,40.030126,-82.98077,1,0,11,MCGUFFEY RD & E NORTH BR,1,0.0,1739
12.1,WEEKDAY,40.031782,-82.98053,9,4,8,MCGUFFEY RD & OAKLAND PA,13,0.2,1740
7.2,WEEKDAY,39.984827,-82.924053,15,4,7,E 5TH AVE & RARIG AVE,19,0.2,1649
0.5,WEEKDAY,40.119899,-82.948576,0,1,43,S CLEVELAND AVE & OLD CO,1,0.1,1652
0.9,WEEKDAY,40.1199,-82.948575,0,1,101,S CLEVELAND AVE & OLD CO,2,0.0,1652
0.0,WEEKDAY,40.11666,-82.948795,0,0,43,340 S CLEVELAND AVE,0,0.0,1653
0.6,WEEKDAY,40.116701,-82.948757,0,1,101,340 S CLEVELAND AVE,1,0.0,1653
8.0,WEEKDAY,39.972531,-82.971326,8,10,7,MOUNT VERNON AVE & N 22N,18,0.1,1676
47.8,WEEKDAY,39.972008,-82.974434,32,103,7,MOUNT VERNON AVE & MIAMI,134,0.7,1678
8.1,WEEKDAY,40.011457,-82.947605,5,13,31,MOCK RD & BRENTNELL AVE,18,0.2,1681
14.2,WEEKDAY,39.97069,-82.980341,8,24,7,MARTIN LUTHER KING & ST,33,0.2,1682
8.1,WEEKDAY,39.968806,-82.982233,8,10,7,E SPRING ST & HAMILTON A,17,0.1,1683
8.1,WEEKDAY,40.017026,-82.981465,10,5,8,MCGUFFEY RD & BRIARWOOD,14,0.1,1733
1.0,WEEKDAY,40.016995,-82.981476,2,1,11,MCGUFFEY RD & BRIARWOOD,3,0.1,1733
4.8,WEEKDAY,40.019497,-82.981496,8,4,8,MCGUFFEY RD & GENESSEE A,13,0.1,1734
0.5,WEEKDAY,40.019492,-82.981509,1,1,11,MCGUFFEY RD & GENESSEE A,2,0.0,1734
4.1,WEEKDAY,40.021287,-82.98151,6,2,8,MCGUFFEY RD & ABERDEEN A,8,0.1,1735
15.6,WEEKDAY,39.987556,-83.013175,22,5,8,NEIL AVE & W 5TH AVE,27,0.2,1708
8.8,WEEKDAY,39.985777,-83.012826,11,9,8,NEIL AVE & W 4TH AVE,20,0.1,1709
10.3,WEEKDAY,39.982202,-83.01212,14,10,8,NEIL AVE & W 2ND AVE,24,0.2,1710
13.3,WEEKDAY,39.97955,-83.011601,21,14,8,NEIL AVE & WILBER AVE,35,0.2,1711
3.9,WEEKDAY,39.925956,-82.886393,8,3,23,KIMBERLY PKWY N & MERCED,11,0.1,1712
5.4,WEEKDAY,40.035564,-82.9779,7,4,8,KARL RD & HUY RD,10,0.1,1751
1.8,WEEKDAY,40.037808,-82.977702,3,1,8,KARL RD & PAULINE AVE,4,0.0,1752
2.6,WEEKDAY,40.039675,-82.977538,2,1,8,KARL RD & ACTON RD,3,0.0,1753
6.6,WEEKDAY,39.944899,-83.111372,15,2,6,GEORGESVILLE RD & INDUST,17,0.2,1755
0.6,WEEKDAY,39.944875,-83.111394,1,0,21,GEORGESVILLE RD & INDUST,1,0.0,1755
4.2,WEEKDAY,40.032658,-82.989033,6,3,11,OAKLAND PARK AVE & MAIZE,10,0.2,1744
9.4,WEEKDAY,40.032558,-82.989173,10,11,32,OAKLAND PARK AVE & MAIZE,21,0.3,1744
0.8,WEEKDAY,40.035593,-82.989318,1,1,11,MAIZE RD & URANA AVE,3,0.0,1745
0.6,WEEKDAY,40.041632,-82.988846,1,1,11,MAIZE RD & NORTHRIDGE RD,2,0.0,1748
11.3,WEEKDAY,40.032022,-82.977942,14,16,32,OAKLAND PARK AVE & KARL,30,0.3,1750
1.1,WEEKDAY,40.021282,-82.981522,2,1,11,MCGUFFEY RD & ABERDEEN A,3,0.1,1735
24.9,WEEKDAY,40.023286,-82.981433,27,8,8,MCGUFFEY RD & E WEBER RD,35,0.4,1736
3.2,WEEKDAY,40.023287,-82.981448,4,1,11,MCGUFFEY RD & E WEBER RD,5,0.2,1736
5.9,WEEKDAY,40.025795,-82.981189,8,5,8,MCGUFFEY RD & DELNO AVE,13,0.1,1737
1.2,WEEKDAY,40.025776,-82.981212,2,2,11,MCGUFFEY RD & DELNO AVE,3,0.1,1737
0.3,WEEKDAY,40.056711,-82.987648,1,0,11,MAIZE RD & SHANLEY DR,1,0.0,1764
5.9,WEEKDAY,40.059994,-82.987493,4,10,11,MAIZE RD & MORSE RD,13,0.3,1767
12.5,WEEKDAY,40.057679,-82.976539,24,2,8,KARL RD & NORTHLAND PARK,26,0.2,1771
0.3,WEEKDAY,40.054532,-82.987841,0,1,11,MAIZE RD & GARDEN RD,1,0.0,1781
0.6,WEEKDAY,40.051941,-82.988038,1,1,11,MAIZE RD & CARBONE DR,2,0.0,1782
8.5,WEEKDAY,39.978277,-83.011268,6,12,8,NEIL AVE & W HUBBARD AVE,18,0.1,1691
15.4,WEEKDAY,39.980258,-83.011651,14,18,8,NEIL AVE & W 1ST AVE,32,0.2,1692
9.8,WEEKDAY,39.985785,-82.785785,21,1,10,E BROAD ST & MEIJER DR,21,0.2,6821
11.7,WEEKDAY,39.905748,-83.074548,20,1,3,HARRISBURG PIKE & CENTER,21,0.3,6819
5.8,WEEKDAY,39.997787,-83.035414,20,3,31,KENNY RD & KINNEAR RD,23,0.2,7934
4.1,WEEKDAY,40.01517,-83.006668,10,3,31,E HUDSON ST & ADAMS AVE,13,0.1,7936
5.9,WEEKDAY,40.015344,-83.00457,12,4,31,E HUDSON ST & DAYTON AVE,16,0.2,7937
2.7,WEEKDAY,39.979913,-82.84329,4,4,25,TAYLOR STATION RD & E BR,9,0.2,7980
5.7,WEEKDAY,39.983792,-83.029407,5,1,22,BOBCAT AVE & EDGEHILL RD,6,0.2,7971
7.1,WEEKDAY,39.961237,-83.008357,5,10,10,W BROAD ST & BELLE ST,16,0.1,7973
1.3,WEEKDAY,39.961248,-83.008372,1,2,12,W BROAD ST & BELLE ST,4,0.0,7973
0.0,WEEKDAY,40.02342,-83.072471,0,0,13,MOUNTVIEW RD & RIDGECLIF,0,0.0,7974
4.5,WEEKDAY,39.981273,-83.149958,0,6,5,RENNER RD & HILLIARD ROM,6,0.2,7975
9.5,WEEKDAY,39.919529,-83.129526,5,14,9,GEORGESVILLE SERVICE RD,19,0.4,7966
5.5,WEEKDAY,39.845978,-82.92908,0,15,22,AMAZON DR,15,0.2,7968
10.1,WEEKDAY,39.985376,-83.0293,1,10,22,EDGHILL RD & W 3RD AVE,11,0.3,7969
2.4,WEEKDAY,39.984397,-83.029848,9,2,3,W 3RD AVE & EDGEHILL RD,11,0.1,7970
6.5,WEEKDAY,39.983695,-83.029492,5,7,3,BOBCAT AVE & EDGEHILL RD,12,0.2,7971
0.6,WEEKDAY,39.846778,-82.907431,2,0,24,GREEN POINTE DR S & SALT,2,0.1,8019
0.6,WEEKDAY,39.846322,-82.912237,0,1,24,COMMERCE CENTER DR & GRE,1,0.1,8020
4.8,WEEKDAY,40.052844,-82.909245,1,2,32,STELZER RD & ALSTON ST,2,0.1,6875
10.0,WEEKDAY,40.060884,-83.019526,32,2,102,N HIGH ST & E ROYAL FORE,34,0.3,6372
1.9,WEEKDAY,39.988442,-83.069512,6,0,5,W 5TH AVE & LAKE SHORE D,7,0.0,6416
9.0,WEEKDAY,40.06285,-83.019562,9,28,102,N HIGH ST & MORSE RD,37,0.3,6645
0.3,WEEKDAY,39.989301,-83.060098,0,0,13,ARLINGTON AVE & W 5TH AV,0,0.1,6597
6.3,WEEKDAY,39.994049,-83.043,19,2,3,NORTHWEST BLVD & CHAMBER,22,0.2,6598
14.0,WEEKDAY,40.059422,-82.910412,2,16,7,STELZER RD AT SAMS CLUB,18,0.4,6701
10.2,WEEKDAY,40.059388,-82.910404,1,11,9,STELZER RD AT SAMS CLUB,12,0.4,6701
17.5,WEEKDAY,40.059368,-82.910386,2,26,23,STELZER RD AT SAMS CLUB,28,0.3,6701
18.0,WEEKDAY,40.059378,-82.910365,3,20,24,STELZER RD AT SAMS CLUB,22,0.5,6701
5.1,WEEKDAY,40.059419,-82.910355,0,7,25,STELZER RD AT SAMS CLUB,7,0.3,6701
50.6,WEEKDAY,40.059527,-82.862256,36,44,24,MEIJER HAMILTON RD & CHE,80,0.7,6724
0.1,WEEKDAY,39.948634,-82.99966,0,0,61,S FRONT ST & SYCAMORE ST,0,0.0,6727
3.7,WEEKDAY,40.023487,-82.91119,1,6,7,STELZER RD & LIFESTYLE B,8,0.1,6730
3.9,WEEKDAY,40.023466,-82.91117,4,7,23,STELZER RD & LIFESTYLE B,11,0.1,6730
1.7,WEEKDAY,40.023637,-82.910992,4,1,7,STELZER RD & LIFESTYLE B,6,0.1,6731
2.8,WEEKDAY,40.059596,-82.910156,11,0,31,4180 STELZER RD,11,0.1,6663
3.1,WEEKDAY,40.059619,-82.910135,6,0,32,4180 STELZER RD,6,0.1,6663
7.0,WEEKDAY,40.059612,-82.910189,31,1,34,4180 STELZER RD,32,0.1,6663
2.5,WEEKDAY,40.059563,-82.910173,13,0,35,4180 STELZER RD,13,0.1,6663
0.1,WEEKDAY,40.059598,-82.910104,0,0,44,4180 STELZER RD,0,0.0,6663
9.6,WEEKDAY,40.072765,-82.951906,29,5,101,CLEVELAND AVE & WALLCRES,35,0.1,6772
4.8,WEEKDAY,40.072032,-82.952118,1,5,6,CLEVELAND AVE & WALLCRES,7,0.1,6773
12.2,WEEKDAY,40.072052,-82.952109,5,28,101,CLEVELAND AVE & WALLCRES,33,0.1,6773
0.3,WEEKDAY,40.114484,-83.066541,0,1,74,SMOKY ROW RD & SAWBURY B,1,0.1,6775
0.7,WEEKDAY,40.114563,-83.066536,2,0,74,SMOKY ROW RD & GARDENSTO,2,0.3,6776
0.0,WEEKDAY,40.110515,-82.947815,0,0,43,W SCHROCK RD & CLEVELAND,0,0.0,6713
4.5,WEEKDAY,40.110603,-82.947818,12,1,101,W SCHROCK RD & CLEVELAND,12,0.1,6713
13.3,WEEKDAY,40.112909,-82.946893,2,22,101,ST ANNS W SVC RD & COPEL,23,0.4,6714
0.7,WEEKDAY,40.080211,-83.13345,0,0,72,NATIONWIDE SVE RD & NATI,1,0.1,6716
11.4,WEEKDAY,39.989693,-83.064035,13,2,5,W 5TH AVE & LOWER CHELSE,15,0.2,6719
0.4,WEEKDAY,39.985807,-82.972574,1,0,9,E 5TH AVE & N 20TH ST,1,0.0,4081
0.5,WEEKDAY,39.985791,-82.972583,1,1,22,E 5TH AVE & N 20TH ST,2,0.0,4081
54.6,WEEKDAY,39.957153,-82.999747,71,75,1,S HIGH ST & E RICH ST,146,0.7,4085
57.9,WEEKDAY,39.957161,-82.999761,76,109,2,S HIGH ST & E RICH ST,185,0.8,4085
0.9,WEEKDAY,40.103541,-82.974645,2,0,42,KARL RD & BARNES DR E,2,0.4,3976
1.6,WEEKDAY,40.10332,-82.974735,0,5,42,KARL RD & BARNES DR E,5,0.8,3998
0.7,WEEKDAY,40.09889,-82.975455,0,2,42,KARL RD & CRANWOOD DR,2,0.3,4000
0.0,WEEKDAY,40.096524,-82.975964,0,0,42,6347 KARL RD,0,0.0,4001
0.9,WEEKDAY,40.09298,-82.975575,0,2,42,KARL RD & ALPINE DR,2,0.5,4002
0.6,WEEKDAY,40.061546,-82.977442,1,0,42,KARL RD & PATIO AVE,1,0.3,4012
4.0,WEEKDAY,40.06102,-82.983222,10,4,34,MORSE RD & ALMONT DR,14,0.1,4013
0.2,WEEKDAY,40.061032,-82.983335,0,0,42,MORSE RD & ALMONT DR,0,0.1,4013
2.1,WEEKDAY,40.061047,-82.987938,3,1,11,MORSE RD & MAIZE RD,4,0.1,4014
10.5,WEEKDAY,40.061298,-82.987736,26,10,34,MORSE RD & MAIZE RD,36,0.2,4014
0.0,WEEKDAY,39.96107,-83.00002,0,0,42,S HIGH ST & E STATE ST,0,0.0,4087
0.0,WEEKDAY,39.96107,-83.000244,0,0,43,S HIGH ST & E STATE ST,0,0.0,4087
0.0,WEEKDAY,39.960752,-83.000677,0,0,44,S HIGH ST & E STATE ST,0,0.0,4087
0.0,WEEKDAY,39.960822,-83.000367,0,1,45,S HIGH ST & E STATE ST,1,0.0,4087
0.0,WEEKDAY,39.960953,-83.000137,0,0,46,S HIGH ST & E STATE ST,0,0.0,4087
0.3,WEEKDAY,40.061301,-82.987674,0,0,42,MORSE RD & MAIZE RD,0,0.2,4014
2.0,WEEKDAY,40.061382,-82.990299,4,3,11,MORSE RD & KINGSHILL DR,6,0.1,4015
8.6,WEEKDAY,40.061406,-82.990225,14,8,34,MORSE RD & KINGSHILL DR,22,0.1,4015
0.6,WEEKDAY,40.061424,-82.990322,0,2,42,MORSE RD & KINGSHILL DR,2,0.3,4015
4.6,WEEKDAY,40.015602,-82.966266,5,5,6,CLEVELAND AVE & REPUBLIC,10,0.1,4017
30.0,WEEKDAY,39.968215,-83.001837,8,83,102,N HIGH ST & E NATIONWIDE,91,0.8,4092
52.5,WEEKDAY,39.968206,-83.001735,102,68,121,N HIGH ST & E NATIONWIDE,170,0.6,4092
3.7,WEEKDAY,39.96823,-83.001746,0,6,131,N HIGH ST & E NATIONWIDE,7,0.2,4092
19.0,WEEKDAY,39.969781,-83.002141,29,28,1,N HIGH ST & OHIO CENTER,57,0.2,4094
19.5,WEEKDAY,39.969791,-83.002126,30,33,2,N HIGH ST & OHIO CENTER,63,0.3,4094
0.5,WEEKDAY,40.015601,-82.966269,1,0,101,CLEVELAND AVE & REPUBLIC,1,0.1,4017
36.1,WEEKDAY,39.942104,-82.830822,5,89,1,E LIVINGSTON AVE & BRICE,94,0.5,4025
71.4,WEEKDAY,39.878359,-83.063944,40,49,61,GROVE CITY PARK AND RIDE,89,5.1,4049
16.0,WEEKDAY,39.951693,-83.138933,2,30,10,W BROAD ST & NORTON RD,31,0.2,4050
0.7,WEEKDAY,39.938972,-83.115798,2,0,21,SULLIVANT AVE & COUNTRYB,2,0.0,4059
25.6,WEEKDAY,39.972714,-83.002678,28,39,2,N HIGH ST & SPRUCE ST,67,0.3,4095
4.0,WEEKDAY,40.136861,-82.94724,7,0,101,CLEVELAND AVE & COUNTY L,7,0.1,6930
1.2,WEEKDAY,39.89186,-82.929986,3,0,4,ALUM CREEK DR & WHIMSWIL,3,0.0,6920
19.1,WEEKDAY,39.972738,-83.002628,12,23,5,N HIGH ST & SPRUCE ST,35,0.3,4095
27.2,WEEKDAY,39.972732,-83.002625,45,23,121,N HIGH ST & SPRUCE ST,68,0.3,4095
3.8,WEEKDAY,39.972723,-83.002635,0,9,131,N HIGH ST & SPRUCE ST,9,0.3,4095
9.1,WEEKDAY,39.972745,-83.002607,1,11,152,N HIGH ST & SPRUCE ST,12,0.3,4095
13.0,WEEKDAY,39.973099,-83.002762,22,10,1,N HIGH ST & SWAN ST,32,0.2,4096
15.7,WEEKDAY,39.973086,-83.00277,32,11,2,N HIGH ST & SWAN ST,43,0.2,4096
6.2,WEEKDAY,39.973115,-83.002797,6,5,5,N HIGH ST & SWAN ST,11,0.1,4096
27.3,WEEKDAY,39.973107,-83.00278,27,46,121,N HIGH ST & SWAN ST,72,0.2,4096
1.2,WEEKDAY,39.9731,-83.00279,2,1,131,N HIGH ST & SWAN ST,3,0.1,4096
1.0,WEEKDAY,40.00784,-82.963016,3,1,11,JOYCE AVE & E 26TH AVE,4,0.1,4073
0.7,WEEKDAY,40.010424,-82.962225,2,1,11,JOYCE AVE & E BLAKE AVE,2,0.0,4074
1.6,WEEKDAY,40.003332,-82.964464,2,3,11,1782 JOYCE AVE,5,0.1,4077
1.3,WEEKDAY,39.99594,-82.965977,1,2,11,JOYCE AVE & WINDSOR AVE,4,0.1,4078
5.0,WEEKDAY,39.985652,-82.967596,14,4,9,E 5TH AVE & JOYCE AVE,18,0.2,4080
80.5,WEEKDAY,39.9572,-82.999674,8,230,101,S HIGH ST & E RICH ST,238,0.9,4085
59.5,WEEKDAY,39.957208,-82.999651,32,99,121,S HIGH ST & E RICH ST,131,0.6,4085
38.6,WEEKDAY,39.959813,-83.000226,61,41,1,S HIGH ST & E STATE ST,102,0.5,4087
39.6,WEEKDAY,39.959802,-83.00025,51,46,2,S HIGH ST & E STATE ST,97,0.5,4087
0.0,WEEKDAY,39.961114,-83.000595,0,4,41,S HIGH ST & E STATE ST,4,0.0,4087
24.6,WEEKDAY,39.965249,-83.001288,51,9,102,N HIGH ST & W LONG ST,61,0.7,4101
127.0,WEEKDAY,39.965216,-83.001274,89,247,121,N HIGH ST & W LONG ST,335,0.8,4101
1.4,WEEKDAY,39.954841,-82.835041,1,5,2,E MAIN ST & MAIN 270 CEN,6,0.0,4104
0.4,WEEKDAY,39.954848,-82.835078,1,0,25,E MAIN ST & MAIN 270 CEN,1,0.0,4104
43.4,WEEKDAY,39.958145,-82.999822,26,36,1,S HIGH ST & W TOWN ST,61,0.5,4106
14.3,WEEKDAY,39.959839,-83.000159,1,39,102,S HIGH ST & E STATE ST,39,0.4,4087
41.1,WEEKDAY,39.959807,-83.000233,64,63,121,S HIGH ST & E STATE ST,128,0.4,4087
56.7,WEEKDAY,39.968148,-83.00184,65,133,1,N HIGH ST & E NATIONWIDE,198,0.7,4092
6.2,WEEKDAY,40.056844,-82.897216,6,6,24,MORSE RD & APPIAN WAY,12,0.2,6702
2.7,WEEKDAY,40.002912,-83.00871,2,6,131,N HIGH ST & E 18TH AVE,8,0.2,3957
6.1,WEEKDAY,40.061318,-82.992831,4,10,11,MORSE RD & SANDY LANE RD,14,0.3,3959
22.7,WEEKDAY,40.061317,-82.992782,19,45,34,MORSE RD & SANDY LANE RD,63,0.4,3959
0.6,WEEKDAY,40.061297,-82.992816,1,1,42,MORSE RD & SANDY LANE RD,2,0.3,3959
16.7,WEEKDAY,40.061051,-82.9868,15,36,34,MORSE RD & MAIZE RD,51,0.3,3960
0.6,WEEKDAY,40.087888,-82.97535,0,1,42,KARL RD & STATE ROUTE 16,1,0.3,4003
34.5,WEEKDAY,40.085948,-82.9755,8,55,8,KARL RD & STATE ROUTE 16,63,0.5,4004
0.5,WEEKDAY,40.085895,-82.975461,0,2,42,KARL RD & STATE ROUTE 16,3,0.2,4004
3.9,WEEKDAY,40.084384,-82.975576,1,6,8,KARL RD & HEMPWOOD DR,6,0.1,4005
0.1,WEEKDAY,40.084303,-82.975558,0,0,42,KARL RD & HEMPWOOD DR,1,0.1,4005
9.3,WEEKDAY,39.915164,-82.863971,27,1,5,REFUGEE RD & NOE BIXBY R,28,0.3,3942
42.5,WEEKDAY,40.002843,-83.008691,57,126,1,N HIGH ST & E 18TH AVE,183,0.5,3957
48.4,WEEKDAY,40.002833,-83.008692,213,126,2,N HIGH ST & E 18TH AVE,339,0.6,3957
21.7,WEEKDAY,40.002822,-83.008697,53,58,31,N HIGH ST & E 18TH AVE,110,0.6,3957
18.7,WEEKDAY,40.002776,-83.008681,74,26,102,N HIGH ST & E 18TH AVE,100,0.5,3957
6.0,WEEKDAY,39.944144,-82.867002,21,3,1,E LIVINGSTON AVE & LATTI,24,0.1,4063
3.8,WEEKDAY,39.985918,-82.978763,6,5,9,E 5TH AVE & SAINT CLAIR,11,0.1,4065
5.5,WEEKDAY,39.986005,-82.978935,7,9,22,E 5TH AVE & SAINT CLAIR,16,0.1,4065
0.4,WEEKDAY,39.985694,-82.971707,0,0,9,E 5TH AVE & N 20TH ST,1,0.0,4066
0.8,WEEKDAY,39.985707,-82.971725,1,1,22,E 5TH AVE & N 20TH ST,2,0.0,4066
2.2,WEEKDAY,40.06817,-82.976695,3,1,8,KARL RD & NORMA RD,4,0.0,3965
0.4,WEEKDAY,40.068161,-82.976722,1,0,42,KARL RD & NORMA RD,1,0.2,3965
2.8,WEEKDAY,40.071639,-82.976415,7,0,8,KARL RD & PENWORTH DR,7,0.0,3966
0.4,WEEKDAY,40.071649,-82.976437,2,0,42,KARL RD & PENWORTH DR,2,0.2,3966
8.3,WEEKDAY,40.077357,-82.975945,19,2,8,KARL RD & SANDALWOOD PL,21,0.1,3967
3.9,WEEKDAY,39.985542,-82.967763,3,5,9,E 5TH AVE & N 23RD ST,8,0.2,4067
8.4,WEEKDAY,39.985467,-82.967832,4,12,22,E 5TH AVE & N 23RD ST,15,0.2,4067
1.5,WEEKDAY,40.000308,-82.96532,4,1,11,JOYCE AVE & E 17TH AVE,5,0.1,4070
1.2,WEEKDAY,40.003444,-82.964376,4,1,11,1770 JOYCE AVE,5,0.1,4071
1.4,WEEKDAY,40.005555,-82.963725,2,2,11,JOYCE AVE & E 23RD AVE,4,0.1,4072
4.6,WEEKDAY,39.985498,-82.967745,9,5,22,E 5TH AVE & JOYCE AVE,14,0.1,4080
5.8,WEEKDAY,39.95482,-82.999764,17,4,11,W MOUND ST & S HIGH ST,21,0.3,4228
5.0,WEEKDAY,39.924661,-82.89,13,4,23,KIMBERLY PKWY N & PETZIN,17,0.1,4234
1.3,WEEKDAY,39.983642,-82.843166,2,0,25,TAYLOR STATION RD & WEST,3,0.1,4235
8.5,WEEKDAY,39.953902,-83.098077,8,4,5,W BROAD ST & BROADLAWN A,12,0.4,4239
29.7,WEEKDAY,39.996916,-83.013496,26,39,8,221 W 12TH AVE,65,0.4,4445
14.0,WEEKDAY,39.996883,-83.013492,16,8,22,221 W 12TH AVE,24,0.4,4445
23.3,WEEKDAY,39.996926,-83.013513,48,47,31,221 W 12TH AVE,95,0.6,4445
